"STRNO","STRDIR","STRNAME","STRTYPE","SUITE_NUM","BUS_NAME","OWNER1","OWNER2","AREA_CODE","PHONE_NUM","WARD","MAIL_ADDR","MAIL_CITY","MAIL_ZIP","INACTIV","INACDT","OWNER_TYPE","CORP_NAME","TITLE1","TITLE2","BUS_TYPE","NAICS","CLV_MJBL","HEN_MJBL","NLV_MJBL","CC_MJBL","CAT_DESC","STATUS","BUS_ADDRESS","ZIP","LIC_NUM"
"109","N","CIMARRON","RD","","POOL SAVERS THE","BISIGNANO, ELAINE","WEHRLI, GILBERT","702","6437577","2","109 N CIMARRON RD","LAS VEGAS NV","891450000","","0","C","BIZZAZ SERVICES INC","PRES/50%","VP/50%","POOL SERVICE","561720","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","109 N CIMARRON RD","89145","R60  5093 99564"
"109","S","RAINBOW","BL","","E T T LLC","ROSS, DAVID D","SZONY, FERENC","0","8789680","1","3440 W RUSSELL RD","LAS VEGAS NV","891182495","O","20120409","C","E T T LLC","MGR","MGR","CONVENTION HALL TAX","921130","","","","","CONV HALL GAMING TAX","OUT OF BUSINESS","109 S RAINBOW BL","89118","C20 12047   599"
"109","S","RAINBOW","BL","","E T T LLC","ROSS, DAVID D","SZONY, FERENC","0","8789680","1","3440 W RUSSELL RD","LAS VEGAS NV","891182495","O","20120409","C","E T T LLC","MGR","MGR","RESTRICTED GAMING","713290","","","","","GAMING RESTRICTED","OUT OF BUSINESS","109 S RAINBOW BL","89118","G01 12044   599"
"109","S","RAINBOW","BL","","JETT GAMING LLC","HERBST, JERRY","","0","8789680","1","5195 S LAS VEGAS BL","LAS VEGAS NV","891190000","","0","C","JETT GAMING LLC","MGR 100%","","CONVENTION HALL TAX","921130","","","","","CONV HALL GAMING TAX","ACTIVE","109 S RAINBOW BL","89119","C20 24617   599"
"109","S","RAINBOW","BL","","JETT GAMING LLC","HERBST, JERRY","","0","8789680","1","5195 S LAS VEGAS BL","LAS VEGAS NV","891190000","","0","C","JETT GAMING LLC","MGR 100%","","RESTRICTED GAMING","713290","","","","","GAMING RESTRICTED","ACTIVE","109 S RAINBOW BL","89119","G01 24554   599"
"109","S","RAINBOW","BL","","TERRIBLES LUBE 158","HERBST, JERRY","HERBST, MARYANNA","0","7986400","1","P O BOX 93417","LAS VEGAS NV","891930000","","0","C","TERRIBLE HERBST INC","D/P 100%","SEC/TREAS","LUBE/SMOG CHECK","811118","","","","","MINOR AUTOMOTIVE SVC","ACTIVE","109 S RAINBOW BL","89193","A55   813   599"
"109","S","RAINBOW","BL","","TERRIBLES 156","HERBST, JERRY","HERBST, MARYANNA","0","8789860","1","P O BOX 93417","LAS VEGAS NV","891930000","","0","C","NEVADA CAR WASH PROPERTIES LLC","D/P 100%","SEC/TREAS","CAR WASH","811192","","","","","CAR WASH","ACTIVE","109 S RAINBOW BL","89193","C02  181K   599"
"115","N","7TH","ST","","LIVE DJS","LARA, FRANCISCO","","0","7320010","5","2728 TOPAZ CT","LAS VEGAS NV","891210000","O","20111031","C","LAS PALMAS ENTERTAINMENT INC","OWNER","","DJ CONCERT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","115 N 7TH ST","89121","T26 14120  1724"
"115","N","7TH","ST","","PULSE NIGHT CLUB","DOLAS AMADOR, VASILIKI","","702","6849458","5","10625 SPRUCE BOUGH ST","LAS VEGAS NV","891830000","","20121203","C","PULSE LAS VEGAS LLC","OWNER 100%","","TOBACCO DEALER","453991","","","","","TOBACCO DEALER-RETAIL","ACTIVE","115 N 7TH ST","89183","C0591794I  2019"
"115","N","7TH","ST","","PULSE NIGHT CLUB","DOLAS AMADOR, VASILIKI","","702","6849458","5","10625 SPRUCE BOUGH ST","LAS VEGAS NV","891830000","E","20130501","C","PULSE LAS VEGAS LLC","OWNER 100%","","NIGHT CLUB","453991","","","","","NIGHT CLUB","EXPIRED","115 N 7TH ST","89183","D19917953  2019"
"115","N","7TH","ST","","PULSE NIGHT CLUB","DOLAS AMADOR, VASILIKI","","702","6250099","5","10625 SPRUCE BOUGH ST","LAS VEGAS NV","891830000","","0","C","PULSE LAS VEGAS LLC","","","TAVERN LIMITED","722410","","","","","TAVERN LIMITED","ACTIVE","115 N 7TH ST","89183","L38928674  2019"
"115","N","DECATUR","BL","","DAIRY QUEEN","HEIN, LYNNETTE","HEIN, JESSIE","0","8771366","1","115 N DECATUR BL","LAS VEGAS NV","891070000","C","20130124","C","VEGAS CREAM LLC","OWNER 51%","OWNER 49%","ICE CREAM STORE","722515","","","","","FOOD CATERER","IN COLLECTIONS","115 N DECATUR BL","89107","R10  2725 75533"
"115","S","14TH","ST","","ROSE COURT APARTMENTS","GANTI, SRINIVASIAN","GANTI, SARAAH","702","3828186","3","115 S 14TH ST","LAS VEGAS NV","891010000","O","20110707","S","","","","APARTMENT HOUSE","531110","","","","","APARTMENT HOUSE","OUT OF BUSINESS","115 S 14TH ST","89101","A07 1389I102809"
"115","S","14TH","ST","","ALICIA APARTMENTS","ALI, BRYAN","","702","4443102","3","1200 E FREMONT ST","LAS VEGAS NV","891010000","","20120924","C","DORA AND SON LLC","PRES 100%","","APARTMENT HOUSE","531110","","","","","APARTMENT HOUSE","ACTIVE","115 S 14TH ST","89101","A07 2138G154832"
"115","W","NEW YORK","AV","","NEW YORK PLACE APARTMENTS","GONZALEZ, MIGUEL A","","702","8715527","3","P O BOX 30036","LAS VEGAS NV","891730036","","0","S","","","","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","ACTIVE","115 W NEW YORK AV","89173","A07  507G  5921"
"116","","MARION","DR","","AVIOR JANITORIAL SERVICES","ORNELAS VALDIVIA, MARIA GUADAL","","702","4454858","3","116 MARION DR","LAS VEGAS NV","891100000","","20130212","S","","OWNER 100%","","JANITORIAL SERVICES","561720","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","116 MARION DR","89110","R60 28146156561"
"100","N","CITY","PK","1700","MOLASKY CORPORATE CENTER","MOLASKY, IRWIN","","702","7350155","0","100 N CITY PK 1700","LAS VEGAS NV","891060000","","0","C","PARKWAY CENTER LLC","PRESIDENT","","PARKING GARAGE/LOT","812930","","","","","PARKING LOT","ACTIVE","100 N CITY PK","89106","P02 10655141710"
"100","N","CITY","PK","140","MOLASKY CORPORATE CENTER OWNER","WORTHINGTON, RICHARD","","702","6710455","0","100 N CITY PK 140","LAS VEGAS NV","891060000","","0","C","MOLASKY CORPORATE CENTER OWNER","PRES","","SHOE SHINE SERVICES","812990","","","","","PERSONAL SVCS","ACTIVE","100 N CITY PK","89106","P27  727A141710"
"100","N","CITY","PK","1700","PARADISE DEVELOPMENT LTD","MOLASKY, IRWIN A","","0","7350155","0","100 N CITY PK 1700","LAS VEGAS NV","891060000","","20100504","C","PH LLC","MGR   100%","","REAL ESTATE DEVELOPE","237210","","","","","REAL ESTATE DEVELOPER","ACTIVE","100 N CITY PK","89106","R13   341  6407"
"100","N","CITY","PK","110","JASONS DELI","CURRELL, W STEVE","CREGER, STEVEN L","702","3660130","0","7305 ARROYO CROSSING PK 100","LAS VEGAS NV","891130000","","20120625","C","DELI PLANET INC","PRES","SEC/TREAS","DELI RESTAURANT","722511","","","","","RESTAURANT GT 45","ACTIVE","100 N CITY PK","89113","R09 14514141782"
"100","N","CITY","PK","160","24 HOUR FITNESS USA INC #914","LIEBERT, CARL","HEGGIE, COLIN","702","8249614","0","P O BOX 2409","CARLSBAD CA","920180000","","0","C","24 HOUR FITNESS 914","CEO 100%","CFO 100%","ATHLETIC CLUB","713940","","","","","HEALTH & FITNESS CLUB","ACTIVE","100 N CITY PK","92018","H08   67I137007"
"100","N","WALLACE","DR","","ABZ MOBILE CARWASH","LOEZA, ARMANDO","","0","4432119","0","100 N WALLACE DR 136","LAS VEGAS NV","891070000","C","20120524","S","","OWNER 100%","","MOBILE CAR WASH","811192","","","","","AUTOMOBILE DETAILING","IN COLLECTIONS","100 N WALLACE DR","89107","A45  810C153882"
"100","S","6TH","ST","","LA COMIDA","MORTON, MICHAEL","MORTON, JENNA","702","6968100","5","107 E CHARLESTON BL","LAS VEGAS NV","891040000","X","20130214","C","PROJECT M LLC","MGR 50","MGR 50","TOBACCO SALES","722410","","","","","TOBACCO DEALER-RETAIL","TO BE DROPPED","100 S 6TH ST","89104","C0593866B164472"
"100","S","6TH","ST","","LA COMIDA","MORTON, MICHAEL","MORTON, JENNA","702","6968100","5","107 E CHARLESTON BL","LAS VEGAS NV","891040000","","0","C","PROJECT M LLC","MGR 50","MGR 50","TAVERN LIMITED","722410","","","","","TAVERN LIMITED","ACTIVE","100 S 6TH ST","89104","L38938684164472"
"105","E","RENO","AV","3","R E GROUP CONTRACTING, LLC","BERLINO, ANTHONY","","0","3088613","0","105 E RENO AV 3","LAS VEGAS NV","891190000","O","20120827","C","R E GROUP CONTRACTING LLC","MGR 100%","","CONTRACTOR","23000","P","","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","105 E RENO AV","89119","C25 29045150581"
"105","E","RENO","AV","SUITE","N C C GENERAL CONTRACTING","","","702","6296800","0","2377 A ST","SANTA MARIA CA","934550000","","20131031","","","","","GENERAL CONTRACTING","0","S","S","S","P","CONTRACTOR (MJBL)","ACTIVE","105 E RENO AV","93455","C25999995999999"
"105","N","14TH","ST","","VALENCIA APARTMENTS","HOBAN, EUGENE","","0","3842103","3","2001 BALLARD DR E HOBAN","LAS VEGAS NV","891040000","","0","","","OWNER","","APARTMENTS","531110","","","","","APARTMENT HOUSE","ACTIVE","105 N 14TH ST","89104","A07   12G   117"
"105","N","NELLIS","BL","D-1","BATH & BODY WORKS","FISKE, NEIL","KIM, CHINO","702","4594495","3","P O BOX 182515 TAX DEPT","COLUMBUS OH","432182515","","0","C","BATH & BODY WORKS LLC","CEO","TREAS","BEAUTY & COSMETIC SL","44612","","","","","GENERAL SALES","ACTIVE","105 N NELLIS BL","43218","G50  7774100497"
"105","N","PEARL","ST","","EVA & VAZ MAINTENANCE","VAZQUEZ, LUIS","","702","4185548","3","105 N PEARL ST","LAS VEGAS NV","891100000","O","20110404","C","EVA & VAZ INC","PRES 100%","","HANDYMAN SERVICES","5617","","","","","INDOOR/OUTDOOR MAINT REP","OUT OF BUSINESS","105 N PEARL ST","89110","R60 32732137325"
"105","S","RAINBOW","BL","","BURGER KING 5651","KARADANIS, GEORGE","MALOFF, ROBERT","0","8736900","1","730 HOWE AV 600","SACRAMENTO CA","958254641","","0","P","","PARTNER","PARTNER","","722511","","","","","RESTAURANT GT 45","ACTIVE","105 S RAINBOW BL","95825","R09  2576 71035"
"105","W","BADER","","","WHEELERS ELECTRIC INC","LEAVITT, RODNEY K","LEAVITT, CAMILLE","702","3978457","0","P O BOX 398","OVERTON NV","890400398","O","20121101","C","WHEELERS ELECTRIC INC","PRES 100%","TREAS","***OLV***","236","P","","","S","CONTRACTOR (MJBL)","OUT OF BUSINESS","105 W BADER","89040","C25 12475 81619"
"105","W","BADER","AV","","WHEELER'S ELECTRIC  INC.","","","702","3978457","0","PO BOX 398","OVERTON NV","890400000","","20131031","","","","","ELECTRICAL CONTRACTO","0","S","S","S","P","CONTRACTOR (MJBL)","ACTIVE","105 W BADER AV","89040","C25999995999999"
"105","W","CHARLESTON","BL","","ARTISTIC IRON WORKS INC","DEARING, VICTOR F","BAILEY, KAREN","0","3878688","1","105 W CHARLESTON BL","LAS VEGAS NV","891020000","","0","C","ARTISTIC IRON WORKS INC","VP","PRES","BUILDING SUPPLIES","444130","","","","","BLDG/PLANT/HARDWARE","ACTIVE","105 W CHARLESTON BL","89102","B50   472 44361"
"109","S","RAINBOW","BL","","TERRIBLES 156","HERBST, JERRY","HERBST, MARYANNA","0","8789680","1","P O BOX 93417","LAS VEGAS NV","891930000","","0","C","NEVADA CAR WASH PROPERTIES LLC","D/P 100%","SEC/TREAS","","453991","","","","","TOBACCO DEALER-RETAIL","ACTIVE","109 S RAINBOW BL","89193","C05 1357B   599"
"109","S","RAINBOW","BL","","TERRIBLES 156","HERBST, JERRY","HERBST, MARYANNA","0","8789680","1","P O BOX 93417","LAS VEGAS NV","891930000","","0","C","NEVADA CAR WASH PROPERTIES LLC","D/P 100%","SEC/TREAS","","445310","","","","","BEER WINE COOLER SALE OFF","ACTIVE","109 S RAINBOW BL","89193","L10   914   599"
"109","W","MAYFLOWER","AV","","INSTALLPRO LLC","OSTERHOUDT, CRAIG","","702","6426669","0","109 W MAYFLOWER AV","NORTH LAS VEGAS NV","890300000","O","20120531","C","INSTALLPRO LLC","OWNER 100%","","CONTRACTOR","23000","S","","P","","CONTRACTOR (MJBL)","OUT OF BUSINESS","109 W MAYFLOWER AV","89030","C25 22895123216"
"109","W","MAYFLOWER","AV","","INSTALLPRO LLC","","","702","6426669","0","109 W MAYFLOWER AVE","NLV NV","890300000","O","20110831","","","","","CONTRACTOR - WINDOWS","0","S","","P","S","CONTRACTOR (MJBL)","OUT OF BUSINESS","109 W MAYFLOWER AV","89030","C25999995999999"
"110","","CASA MONTANA","CT","","VIPER CLEANING SYSTEMS","STEVENSON, WALLY","","0","4998595","0","110 CASA MONTANA CT","BOULDER CITY NV","890050000","","0","S","","OWNER 100%","","JANITORIAL SERVICE","561720","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","110 CASA MONTANA CT","89005","R60 28096157150"
"110","","CORPORATE PARK","DR","101","ALL TRADES CONCRETE CONSTRUCTI","","","702","2690537","0","110 CORPORATE PARK DR #101","HENDERSON NV","890740000","","20131031","","","","","CONTRACTOR","0","S","P","S","S","CONTRACTOR (MJBL)","ACTIVE","110 CORPORATE PARK DR","89074","C25999995999999"
"110","","PANORAMA","DR","A","CONTROL POINT","DEPOE, PAUL","","702","2025941","1","110 PANORAMA DR A","LAS VEGAS NV","891070000","O","20110209","S","","OWNER","","CONSTRUCTION MGMT","541613","","","","","MGMT/MKT SVC","OUT OF BUSINESS","110 PANORAMA DR","89107","M18 4226L139283"
"110","","WORKMAN","CT","","AT YOUR SERVICE HOME SERVICES","BAKALAS, KOSTA","","702","3062127","0","35 E HORIZON RIDGE 110 PMB 112","HENDERSON NV","890020000","","20110322","C","AT YOUR SERVICE HOME SERVICES","OWNER 100%","","LANDSCAPE MAINTENANC","561730","","","","","LAWN/LANDSCAPE MAINT","ACTIVE","110 WORKMAN CT","89002","L33 1048C138640"
"110","","WORKMAN","CT","","AT YOUR SERVICE HOME SERVICES","BAKALAS, KOSTA","","702","3062127","0","35 E HORIZON RIDGE 110 PMB 112","HENDERSON NV","890020000","","20110322","C","AT YOUR SERVICE HOME SERVICES","OWNER 100%","","REPAIR SERVICE","5617","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","110 WORKMAN CT","89002","R60 31943138640"
"116","","ORLAND","ST","","PALACIOS ROGER","PALACIOS, ROGER","PALACIOS, JEANINE","0","7320554","2","1526 STARLIGHT CANYON AV","LAS VEGAS NV","891220000","","0","S","","OWNER","OWNER","APARTMENTS","531110","","","","","APARTMENT HOUSE","ACTIVE","116 ORLAND ST","89122","A07 1064G 35487"
"116","","SAPODILLA","LN","","PURSEANALITY","STRASNER, MYRNA","KAGAN, ARLENE","0","5855335","2","6055 DENTON RANCH RD","LAS VEGAS NV","891310000","O","20110816","P","","PART 50","PART 50","ACESSORIES/HANDBAGS","45322","","","","","GENERAL SALES","OUT OF BUSINESS","116 SAPODILLA LN","89131","G50 36523122943"
"116","","WESTIN","LN","","A+ PRO-TECH LLC","WALLACE, WALTER B","","702","4536653","0","35 E HORIZON RIDGE PK 110 131","HENDERSON NV","890027906","","0","C","A+ PRO-TECH LLC","MANAGER","","CLEANING BUSINESS","561720","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","116 WESTIN LN","89002","R60 16513122025"
"116","N","3RD","ST","A","CUSTOM COMMUNICATIONS","","","702","3882890","5","5000 W OAKEY BL STE B6","LAS VEGAS NV","891460000","","0","C","CUSTOM TELECOM LLC","","","PAY PHONE LOCATION","812990","","","","","OUTDOOR PAY PHONE (loc)","ACTIVE","116 N 3RD ST","89146","P35  1180 82740"
"116","N","8TH","ST","","DOWNTOWNER","LLC, DTP RE","HSIEH, ANTHONY","0","9534331","5","P O BOX 1570","LAS VEGAS NV","891280000","","0","C","110 8TH STREET LLC","","","RESIDENCE HOTEL","531110","","","","","RESIDENCE HOTEL","ACTIVE","116 N 8TH ST","89128","H11  1433 93937"
"116","N","8TH","ST","","DOWNTOWNER","LLC, DTP RE","HSIEH, ANTHONY","0","9534331","5","P O BOX 1570","LAS VEGAS NV","891280000","","20130227","C","110 8TH STREET LLC","","","MOTEL","721110","","","","","MOTEL/ROOMING HOUSE","ACTIVE","116 N 8TH ST","89128","M08  1545 93937"
"116","S","4TH","ST","","FITZGERALDS","STEVENS, DEREK","","0","3882252","1","301 FREMONT ST","LAS VEGAS NV","891015600","","0","C","BARDEN NEVADA GAMING LLC","","","WAREHOUSE ONLY","551114","","","","","ADMIN OFFICE SPACE","ACTIVE","116 S 4TH ST","89101","A01 1408A   560"
"116","S","11TH","ST","","TRAVELERS MOTEL ANNEX","DTP RE, LLC","","702","9534331","5","PO BOX 1570","LAS VEGAS NV","891250000","","0","C","126 11TH ST LLC","OWNER 100%","","RESIDENCE MOTEL","531110","","","","","RESIDENCE HOTEL","ACTIVE","116 S 11TH ST","89125","H11939702163511"
"116","W","CHICAGO","AV","","CHICAGO OASIS","LA, PETER","","0","3842697","3","1613 EL CAMINO DR","MONTEBELLO CA","906403224","","0","S","","OWNER","","APARTMENTS","531110","","","","","APARTMENT HOUSE","ACTIVE","116 W CHICAGO AV","90640","A07 1084G 39233"
"100","S","MARTIN L KING","BL","","DESERT PARK APARTMENTS","SKUPA, WILLIAM","","0","3830662","5","10151 PARK RUN DR C O STOUT M","LAS VEGAS NV","891450000","","0","C","DESERT PARK HOLDINGS LLC","MEMBER","","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","ACTIVE","100 S MARTIN L KING BL","89145","A07 1069G 25836"
"105","W","WYOMING","AV","","HECTORS AUTOMOTIVE","ANCHONDO, HECTOR","","0","2335600","3","105 W WYOMING AV","LAS VEGAS NV","891020000","","20120612","S","","OWNER 100%","","GARAGE","811118","","","","","MINOR AUTOMOTIVE SVC","ACTIVE","105 W WYOMING AV","89102","A55  2745146139"
"106","","CASSIA","WY","","CESARE INC","CESARE, JOSEPH A","HEINY, SCOTT","702","5643331","0","106 CASSIA WY","HENDERSON NV","890140000","","20091023","C","CESARE INC","BOD 49%","VP/TR 14%","ENGINEERING FIRM","541330","","","","","PROFESSIONAL SERVICES","ACTIVE","106 CASSIA WY","89014","P50  3965106920"
"106","","GAMBOGE","ST","","VALLEYWIDE PROPERTY RESTORATIO","FUNKHOUSER, WILLIAM","","702","8122947","0","106 GAMBOGE ST","HENDERSON NV","890120000","C","20120524","S","","OWNER 100%","","HOME CLEANING","561720","","","","","INDOOR/OUTDOOR MAINT REP","IN COLLECTIONS","106 GAMBOGE ST","89012","R60 15905142139"
"106","","GASS","AV","","ROES REALTY & INCOME TAX SERV","ROE, DAVID GLENN","","0","0","1","106 GASS AV","LAS VEGAS NV","891016711","","0","","","OWNER","","REAL ESTATE BUSINESS","531210","","","","","REAL ESTATE BROKERAGE","ACTIVE","106 GASS AV","89101","Q01   41F  3019"
"106","","GASS","AV","","ADVENTURE BALLOONS","EHRLICH, HUBERT W","","0","2476905","1","P O BOX 27466","LAS VEGAS NV","891261466","","0","S","","OWNER","","HOT AIR BALLOON RDS","999999","","","","","GENERAL & SPECIALTY SALES","ACTIVE","106 GASS AV","89126","G55  2362112377"
"106","","GASS","AV","","REFINED PLUMBING INC","ORTEGA, RAYMOND V","ORTEGA, KIM M","702","6589443","1","10480 W ANN RD","LAS VEGAS NV","891490000","","20121101","C","REFINED PLUMBING INC","PRES","S/T","CONTRACTOR","23000","P","S","S","S","CONTRACTOR (MJBL)","ACTIVE","106 GASS AV","89149","C25 21955 97593"
"110","E","BONANZA","RD","","DESERT VALLEY GROUP LLC","CAULFIELD, ROBIN","JONES, JASON","702","2927191","5","425 E SILVERADO RANCH 249","LAS VEGAS NV","891830000","","20110721","C","DESERT VALLEY GROUP LLC","MEM 25%","MEM 25%","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","ACTIVE","110 E BONANZA RD","89183","A07  543G  9081"
"110","E","CHARLESTON","BL","","COIT DRAPERY & CARPET SERVICE","BOYACK, DAVID T","","0","3821941","3","110 E CHARLESTON BL","LAS VEGAS NV","891041006","","20120611","","","OWNER","","CLEAN CARPET UPHOLST","812332","","","","","LAUNDRY / DRY CLEANING","ACTIVE","110 E CHARLESTON BL","89104","D50   114 15929"
"110","N","8TH","ST","","DOWNTOWNER","LLC, DTP RE","","0","9534331","5","P O BOX 1570","LAS VEGAS NV","891250000","O","20130416","C","110 8TH STREET LLC","100%","","RESIDENCE HOTEL","531110","","","","","RESIDENCE HOTEL","OUT OF BUSINESS","110 N 8TH ST","89125","H11  1081 14990"
"110","N","8TH","ST","","DOWNTOWNER","LLC, DTP RE","HSIEH, ANTHONY","0","9534331","5","P O BOX 1570","LAS VEGAS NV","891250000","O","20130416","C","110 8TH STREET LLC","","OWNER 100%","MOTEL","812990","","","","","MOTEL/ROOMING HOUSE","OUT OF BUSINESS","110 N 8TH ST","89125","M08942273 14990"
"110","N","13TH","ST","","NUNO MANAGEMENT SERVICES","NUNO, GABRIEL","","0","3838772","3","1014 YUCCA AV","LAS VEGAS NV","891040000","O","20110823","S","","OWNER 100%","","MANAGEMENT/CONSULTAN","541613","","","","","MGMT/MKT SVC","OUT OF BUSINESS","110 N 13TH ST","89104","M18 4773F147754"
"110","N","13TH","ST","","PETER PAN HOTEL","DU, SHENG","DOMINGUEZ, JOE","702","3838772","3","4205 W TOMPKINS AV 6","LAS VEGAS NV","891060000","O","20120222","C","VAST HOLDING","OWNER 62%","PRES 29%","MISC SALES","999999","","","","","GENERAL SALES","OUT OF BUSINESS","110 N 13TH ST","89106","G50991224  8721"
"110","N","13TH","ST","","PETER PAN HOTEL","DU, SHENG","DOMINGUEZ, JOE","702","3838772","3","4205 W TOMPKINS AV 6","LAS VEGAS NV","891060000","","20110103","C","VAST HOLDING","OWNER 62%","PRES 29%","WEEKLY RENTAL","721110","","","","","MOTEL/ROOMING HOUSE","ACTIVE","110 N 13TH ST","89106","M08  2011  8721"
"110","N","15TH","ST","","MEDITERRANEO APARTMENTS","ODONNELL, MICHAEL","HOGAN, KEVIN F","0","3843416","3","P O BOX 177","LAFAYETTE CA","945490000","","0","C","CKMS PARTNERS LLC","OWNER","OWNER","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","ACTIVE","110 N 15TH ST","94549","A07  684G  7744"
"117","N","9TH","ST","","DRAGON HOTEL","","","702","3841908","5","117 N 9TH ST","LAS VEGAS NV","891010000","X","20130411","C","LAS VEGAS DRAGON HOTEL LLC","","","RESIDENCE HOTEL","531110","","","","","RESIDENCE HOTEL","TO BE DROPPED","117 N 9TH ST","89101","H11942513  1696"
"117","N","9TH","ST","","49 DRAIN CLEANING","OROZCO, ADOLFO","","0","8030514","5","117 N 9TH ST","LAS VEGAS NV","891010000","O","20130221","C","LAS VEGAS DRAGON HOTEL LLC","MANGR 100%","","DRAIN CLEANING","561790","","","","","SEWER/SEPTIC DRAIN CLEANR","OUT OF BUSINESS","117 N 9TH ST","89101","S06   51A132172"
"117","N","9TH","ST","","DRAGON MOTEL","DTP RE, LLC","HSIEH, ANTHONY","702","3841908","5","PO BOX 1570","LAS VEGAS NV","891250000","","20130212","C","117 9TH STREET LLC","OWNER","","HOTEL","721110","","","","","MOTEL/ROOMING HOUSE","ACTIVE","117 N 9TH ST","89125","M08  1315  1696"
"117","N","MARYLAND","PK","","ALLENS COURTYARD APARTMENTS","MOHAMMED, RIAZ","","0","3827153","5","117 N MARYLAND PK","LAS VEGAS NV","891010000","","0","S","","","","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","ACTIVE","117 N MARYLAND PK","89101","A07 1033G 29342"
